quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Modifiability,variab,variable,Set the QTDIR environment variable to your Qt directory (e,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=Set%20the%20QTDIR%20environment%20variable%20to%20your%20Qt%20directory%20%28e
Modifiability,variab,variable,Set the QTDIR environment variable to your Qt directory (e,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=Set%20the%20QTDIR%20environment%20variable%20to%20your%20Qt%20directory%20%28e
Modifiability,config,config,"in   // pkg-config templates for qhull_r, qhull, and qhull_p",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=in%20%20%20//%20pkg-config%20templates%20for%20qhull_r%2C%20qhull%2C%20and%20qhull_p
Modifiability,variab,variables,c             // global variables,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=c%20%20%20%20%20%20%20%20%20%20%20%20%20//%20global%20variables
Modifiability,variab,variables,c            // global variables,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=c%20%20%20%20%20%20%20%20%20%20%20%20//%20global%20variables
Performance,optimiz,optimization,- You can turn off compiler optimization (-O2 in Makefile),MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=-%20You%20can%20turn%20off%20compiler%20optimization%20%28-O2%20in%20Makefile%29
Performance,load,load,- try  'rbox 100 | qconvex G >a' and load 'a' into Geomview,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=-%20try%20%20%27rbox%20100%20%7C%20qconvex%20G%20%3Ea%27%20and%20load%20%27a%27%20into%20Geomview
Testability,test,test,It comes with examples and test scripts,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=It%20comes%20with%20examples%20and%20test%20scripts
Testability,test,test,The C++ test program uses QTestLib,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=The%20C%2B%2B%20test%20program%20uses%20QTestLib
Testability,test,testqset,"exe, testqset",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=exe%2C%20testqset
Testability,test,testqset,"If 'testqset' exits with an error, qhull is broken",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=If%20%27testqset%27%20exits%20with%20an%20error%2C%20qhull%20is%20broken
Testability,test,test,"To build Qhull, including its C++ test (qhulltest)",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=To%20build%20Qhull%2C%20including%20its%20C%2B%2B%20test%20%28qhulltest%29
Testability,test,test,Qhull uses QTestLib to test qhull's C++ interface (see src/qhulltest/),MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=Qhull%20uses%20QTestLib%20to%20test%20qhull%27s%20C%2B%2B%20interface%20%28see%20src/qhulltest/%29
Testability,test,test,"- if the code compiles, the qhull test case will automatically execute",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=-%20if%20the%20code%20compiles%2C%20the%20qhull%20test%20case%20will%20automatically%20execute
Testability,test,test,q_egtest             // shell script for Geomview test examples,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=q_egtest%20%20%20%20%20%20%20%20%20%20%20%20%20//%20shell%20script%20for%20Geomview%20test%20examples
Testability,test,test,q_test               // shell script to test qhull,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=q_test%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20//%20shell%20script%20to%20test%20qhull
Testability,test,testqset,testqset/testqset,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=testqset/testqset
Testability,test,test,pro        // Qt project for test of C++ interface,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=pro%20%20%20%20%20%20%20%20//%20Qt%20project%20for%20test%20of%20C%2B%2B%20interface
Testability,test,test,cpp         // Run multiple test files with QTestLib,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=cpp%20%20%20%20%20%20%20%20%20//%20Run%20multiple%20test%20files%20with%20QTestLib
Usability,simpl,simplicial,Version 1 (simplicial only):,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=Version%201%20%28simplicial%20only%29%3A
Usability,simpl,simplices,"hypercubes, diamonds, cones, circles, simplices, spirals,",MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=hypercubes%2C%20diamonds%2C%20cones%2C%20circles%2C%20simplices%2C%20spirals%2C
Usability,learn,learn,To learn about Qhull:,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=To%20learn%20about%20Qhull%3A
Usability,simpl,simple,A simple Makefile for Qhull is in src/libqhull and src/libqhull_r,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=A%20simple%20Makefile%20for%20Qhull%20is%20in%20src/libqhull%20and%20src/libqhull_r
Usability,simpl,simplifies,It simplifies the C++ interface,MatchSource.DOCS,stardist/lib/external/qhull_src/README.txt,stardist,stardist,0.9.1,,https://github.com/stardist/stardist/tree/0.9.1/stardist/lib/external/qhull_src/README.txt#:~:text=It%20simplifies%20the%20C%2B%2B%20interface
