quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Deployability,install,installation,html) section of the installation guide for info on compiling Hail,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=html%29%20section%20of%20the%20installation%20guide%20for%20info%20on%20compiling%20Hail
Deployability,continuous,continuous,"Hail uses a continuous deployment approach to software development, which means we frequently add new features",MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=Hail%20uses%20a%20continuous%20deployment%20approach%20to%20software%20development%2C%20which%20means%20we%20frequently%20add%20new%20features
Deployability,update,update,We update users about changes to Hail via the [Discussion Forum](https://discuss,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=We%20update%20users%20about%20changes%20to%20Hail%20via%20the%20%5BDiscussion%20Forum%5D%28https%3A//discuss
Deployability,update,updates,We recommend creating an account on the Discussion Forum so that you can subscribe to these updates as well,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=We%20recommend%20creating%20an%20account%20on%20the%20Discussion%20Forum%20so%20that%20you%20can%20subscribe%20to%20these%20updates%20as%20well
Deployability,install,installed,citation for the version of Hail you installed by executing:,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=citation%20for%20the%20version%20of%20Hail%20you%20installed%20by%20executing%3A
Deployability,release,releases,com/hail-is/hail/releases/tag/0,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=com/hail-is/hail/releases/tag/0
Energy Efficiency,power,powered,Learn more about [Hail-powered science](https://hail,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=Learn%20more%20about%20%5BHail-powered%20science%5D%28https%3A//hail
Security,expose,exposed,"Hail is exposed as a Python library, using primitives for distributed queries and linear algebra implemented in Scala, [Spark](https://spark",MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=Hail%20is%20exposed%20as%20a%20Python%20library%2C%20using%20primitives%20for%20distributed%20queries%20and%20linear%20algebra%20implemented%20in%20Scala%2C%20%5BSpark%5D%28https%3A//spark
Usability,guid,guide,html) section of the installation guide for info on compiling Hail,MatchSource.DOCS,README.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/README.md#:~:text=html%29%20section%20of%20the%20installation%20guide%20for%20info%20on%20compiling%20Hail
Integrability,inject,injection,"- Example: ""New UI text field added in analogy to existing elements, with input strings escaped and validated against code injection""",MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20Example%3A%20%22New%20UI%20text%20field%20added%20in%20analogy%20to%20existing%20elements%2C%20with%20input%20strings%20escaped%20and%20validated%20against%20code%20injection%22
Modifiability,refactor,refactoring,"- Example: ""Docs only"", ""Low-level refactoring of non-security code"", etc",MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20Example%3A%20%22Docs%20only%22%2C%20%22Low-level%20refactoring%20of%20non-security%20code%22%2C%20etc
Security,secur,security,- [ ] This change has a high security impact,MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20%5B%20%5D%20This%20change%20has%20a%20high%20security%20impact
Security,secur,security,- [ ] This change has a medium security impact,MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20%5B%20%5D%20This%20change%20has%20a%20medium%20security%20impact
Security,secur,security,- [ ] This change has a low security impact,MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20%5B%20%5D%20This%20change%20has%20a%20low%20security%20impact
Security,secur,security,- [ ] This change has no security impact,MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20%5B%20%5D%20This%20change%20has%20no%20security%20impact
Security,secur,security,Description of the security impact and necessary mitigations:,MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=Description%20of%20the%20security%20impact%20and%20necessary%20mitigations%3A
Security,secur,security,"- Example: ""Docs only"", ""Low-level refactoring of non-security code"", etc",MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20Example%3A%20%22Docs%20only%22%2C%20%22Low-level%20refactoring%20of%20non-security%20code%22%2C%20etc
Security,validat,validated,"- Example: ""New UI text field added in analogy to existing elements, with input strings escaped and validated against code injection""",MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=-%20Example%3A%20%22New%20UI%20text%20field%20added%20in%20analogy%20to%20existing%20elements%2C%20with%20input%20strings%20escaped%20and%20validated%20against%20code%20injection%22
Security,secur,security,(Reviewers: please confirm the security impact before approving),MatchSource.DOCS,.github/pull_request_template.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/.github/pull_request_template.md#:~:text=%28Reviewers%3A%20please%20confirm%20the%20security%20impact%20before%20approving%29
Deployability,configurat,configuration,"Once you're happy with the configuration, ""Save"" it",MatchSource.DOCS,dev-docs/algolia.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/algolia.md#:~:text=Once%20you%27re%20happy%20with%20the%20configuration%2C%20%22Save%22%20it
Modifiability,config,configuration,"Once you're happy with the configuration, ""Save"" it",MatchSource.DOCS,dev-docs/algolia.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/algolia.md#:~:text=Once%20you%27re%20happy%20with%20the%20configuration%2C%20%22Save%22%20it
Usability,guid,guides,// get how-to guides without breaking everything else:,MatchSource.DOCS,dev-docs/algolia.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/algolia.md#:~:text=//%20get%20how-to%20guides%20without%20breaking%20everything%20else%3A
Usability,guid,guide,"I manually iterated on this, checking one how-to guide page, one class reference page, and one VDS",MatchSource.DOCS,dev-docs/algolia.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/algolia.md#:~:text=I%20manually%20iterated%20on%20this%2C%20checking%20one%20how-to%20guide%20page%2C%20one%20class%20reference%20page%2C%20and%20one%20VDS
Availability,down,down,"addition, we use this time to think about how to break down the feature into smaller, more",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=addition%2C%20we%20use%20this%20time%20to%20think%20about%20how%20to%20break%20down%20the%20feature%20into%20smaller%2C%20more
Availability,down,download-secret,$ download-secret <username>-gsa-key,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%24%20download-secret%20%3Cusername%3E-gsa-key
Availability,down,down,“migration” to warn everyone that the changes will shut down the Batch,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%E2%80%9Cmigration%E2%80%9D%20to%20warn%20everyone%20that%20the%20changes%20will%20shut%20down%20the%20Batch
Availability,error,error,"it’s a transient error, then we need to harden our retry strategy",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=it%E2%80%99s%20a%20transient%20error%2C%20then%20we%20need%20to%20harden%20our%20retry%20strategy
Availability,avail,available,migrations because Batch must be available 24/7 for the scientists,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=migrations%20because%20Batch%20must%20be%20available%2024/7%20for%20the%20scientists
Availability,down,down,"When CI runs an offline migration, it shuts down the services listed in ""shutdowns"" before running",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=When%20CI%20runs%20an%20offline%20migration%2C%20it%20shuts%20down%20the%20services%20listed%20in%20%22shutdowns%22%20before%20running
Deployability,deploy,deploying,"reviewing a PR, approving and merging the PR, deploying the changes, and then",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=reviewing%20a%20PR%2C%20approving%20and%20merging%20the%20PR%2C%20deploying%20the%20changes%2C%20and%20then
Deployability,release,releases,making periodic releases for users,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=making%20periodic%20releases%20for%20users
Deployability,install,install-dev-requirements,make install-dev-requirements,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20install-dev-requirements
Deployability,install,install,pre-commit install --install-hooks,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=pre-commit%20install%20--install-hooks
Deployability,install,install-kubectl,"io/docs/tasks/tools/install-kubectl/), if not already installed",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=io/docs/tasks/tools/install-kubectl/%29%2C%20if%20not%20already%20installed
Deployability,install,installation,"(To test installation, run `kubectl` in a terminal window)",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%28To%20test%20installation%2C%20run%20%60kubectl%60%20in%20a%20terminal%20window%29
Deployability,install,install,com/sdk/docs/install),MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=com/sdk/docs/install%29
Deployability,install,install,Run `brew install fswatch`,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Run%20%60brew%20install%20fswatch%60
Deployability,install,install-editable,make -C hail install-editable,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-C%20hail%20install-editable
Deployability,pipeline,pipeline,pipeline for a PR creates a namespace and deletes it when the tests finish,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=pipeline%20for%20a%20PR%20creates%20a%20namespace%20and%20deletes%20it%20when%20the%20tests%20finish
Deployability,deploy,deploy,call a “dev deploy”,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=call%20a%20%E2%80%9Cdev%20deploy%E2%80%9D
Deployability,deploy,deploy,The command to invoke a dev deploy is,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=The%20command%20to%20invoke%20a%20dev%20deploy%20is
Deployability,deploy,deploy,"HAIL_DEFAULT_NAMESPACE=default hailctl dev deploy -b <github_user_name>/hail:<branch_name> -s <step1>,<step2>,",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=HAIL_DEFAULT_NAMESPACE%3Ddefault%20hailctl%20dev%20deploy%20-b%20%3Cgithub_user_name%3E/hail%3A%3Cbranch_name%3E%20-s%20%3Cstep1%3E%2C%3Cstep2%3E%2C
Deployability,deploy,deploy,Dev deploy creates a batch that deploys the build steps specified by the `-s` in,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Dev%20deploy%20creates%20a%20batch%20that%20deploys%20the%20build%20steps%20specified%20by%20the%20%60-s%60%20in
Deployability,deploy,deployment,"a live Auth service, a MySQL database for Batch, and a live Batch deployment",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=a%20live%20Auth%20service%2C%20a%20MySQL%20database%20for%20Batch%2C%20and%20a%20live%20Batch%20deployment
Deployability,deploy,deploy,Submitting a dev deploy with hailctl will give you the link to a UI,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Submitting%20a%20dev%20deploy%20with%20hailctl%20will%20give%20you%20the%20link%20to%20a%20UI
Deployability,deploy,deploying,where you can monitor the progress of everything deploying and get the logs for,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=where%20you%20can%20monitor%20the%20progress%20of%20everything%20deploying%20and%20get%20the%20logs%20for
Deployability,deploy,deploys,You can also see a recent history of your dev deploys at,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=You%20can%20also%20see%20a%20recent%20history%20of%20your%20dev%20deploys%20at
Deployability,deploy,deploy,the `add_developers` step to the dev deploy,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=the%20%60add_developers%60%20step%20to%20the%20dev%20deploy
Deployability,deploy,deploy,So a first dev deploy might look like:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=So%20a%20first%20dev%20deploy%20might%20look%20like%3A
Deployability,deploy,deploy,"HAIL_DEFAULT_NAMESPACE=default hailctl dev deploy -b <github_user_name>/hail:<branch_name> -s deploy_batch,add_developers",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=HAIL_DEFAULT_NAMESPACE%3Ddefault%20hailctl%20dev%20deploy%20-b%20%3Cgithub_user_name%3E/hail%3A%3Cbranch_name%3E%20-s%20deploy_batch%2Cadd_developers
Deployability,deploy,deploy,"After this dev deploy completes, you should be able to access your namespace",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=After%20this%20dev%20deploy%20completes%2C%20you%20should%20be%20able%20to%20access%20your%20namespace
Deployability,install,installation,installation to point to the dev namespace,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=installation%20to%20point%20to%20the%20dev%20namespace
Deployability,deploy,deploy,NOTE: The dev deploy command above sets `HAIL_DEFAULT_NAMESPACE=default`,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=NOTE%3A%20The%20dev%20deploy%20command%20above%20sets%20%60HAIL_DEFAULT_NAMESPACE%3Ddefault%60
Deployability,deploy,deploy,because `hailctl dev deploy` submits a request to the production CI service that,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=because%20%60hailctl%20dev%20deploy%60%20submits%20a%20request%20to%20the%20production%20CI%20service%20that
Deployability,deploy,deployed,This does *not* mean that your branch will be deployed,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=This%20does%20%2Anot%2A%20mean%20that%20your%20branch%20will%20be%20deployed
Deployability,deploy,deployed,"to the `default` namespace, it will always be deployed into your dev namespace",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=to%20the%20%60default%60%20namespace%2C%20it%20will%20always%20be%20deployed%20into%20your%20dev%20namespace
Deployability,deploy,deploy,##### Alternatives to dev deploy,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%23%23%23%23%23%20Alternatives%20to%20dev%20deploy
Deployability,deploy,deploy,There are three ways to deploy code into a dev namespace:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=There%20are%20three%20ways%20to%20deploy%20code%20into%20a%20dev%20namespace%3A
Deployability,deploy,deploy,dev deploy,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=dev%20deploy
Deployability,deploy,deploy,make deploy,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20deploy
Deployability,deploy,deploy,A dev deploy is necessary under the following conditions:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=A%20dev%20deploy%20is%20necessary%20under%20the%20following%20conditions%3A
Deployability,deploy,deployed,- Not all necessary services (like Auth) are deployed in the namespace and you,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=-%20Not%20all%20necessary%20services%20%28like%20Auth%29%20are%20deployed%20in%20the%20namespace%20and%20you
Deployability,deploy,deploy,do not want to `make` deploy them individually,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=do%20not%20want%20to%20%60make%60%20deploy%20them%20individually
Deployability,deploy,deploy,make -C batch deploy NAMESPACE=<my_namespace>,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-C%20batch%20deploy%20NAMESPACE%3D%3Cmy_namespace%3E
Deployability,update,update,"if you want to update code running on a Batch Worker, you will need to `make`",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=if%20you%20want%20to%20update%20code%20running%20on%20a%20Batch%20Worker%2C%20you%20will%20need%20to%20%60make%60
Deployability,deploy,deploy,deploy and then delete existing workers in your namespace,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=deploy%20and%20then%20delete%20existing%20workers%20in%20your%20namespace
Deployability,deploy,deployment,"deployment if it requires a database migration, “bug” for bug fixes, “breaking",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=deployment%20if%20it%20requires%20a%20database%20migration%2C%20%E2%80%9Cbug%E2%80%9D%20for%20bug%20fixes%2C%20%E2%80%9Cbreaking
Deployability,continuous,continuous,Our continuous integration (CI) system watches for new PRs,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Our%20continuous%20integration%20%28CI%29%20system%20watches%20for%20new%20PRs
Deployability,deploy,deploy,namespace in kubernetes for your PR and deploy all the services into it,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=namespace%20in%20kubernetes%20for%20your%20PR%20and%20deploy%20all%20the%20services%20into%20it
Deployability,continuous,continuous,"Once a PR has been approved, our continuous integration service (CI) will squash",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Once%20a%20PR%20has%20been%20approved%2C%20our%20continuous%20integration%20service%20%28CI%29%20will%20squash
Deployability,deploy,deploy,then trigger a deploy batch,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=then%20trigger%20a%20deploy%20batch
Deployability,deploy,deploy,The deploy batch will first deploy all of the new,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=The%20deploy%20batch%20will%20first%20deploy%20all%20of%20the%20new
Deployability,deploy,deploy,yaml` file describes how to build and deploy each commit of Hail,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=yaml%60%20file%20describes%20how%20to%20build%20and%20deploy%20each%20commit%20of%20Hail
Deployability,deploy,deploy,When the migration is complete **you must manually** deploy the service:,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=When%20the%20migration%20is%20complete%20%2A%2Ayou%20must%20manually%2A%2A%20deploy%20the%20service%3A
Deployability,deploy,deploy,make -c batch deploy,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=make%20-c%20batch%20deploy
Deployability,deploy,deployed,Changes to the services are immediately deployed to the production cluster,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Changes%20to%20the%20services%20are%20immediately%20deployed%20to%20the%20production%20cluster
Deployability,release,release,will run the release steps,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=will%20run%20the%20release%20steps
Deployability,release,release,"""[release] 0",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%22%5Brelease%5D%200
Deployability,update,updates,and which updates the Batch and Query change logs: `hail/python/hail/docs/change_log,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=and%20which%20updates%20the%20Batch%20and%20Query%20change%20logs%3A%20%60hail/python/hail/docs/change_log
Deployability,release,release,"`CHANGELOG:` lines from commits between the last release and the new release, for example:",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=%60CHANGELOG%3A%60%20lines%20from%20commits%20between%20the%20last%20release%20and%20the%20new%20release%2C%20for%20example%3A
Deployability,release,release,"CI will create a git tag, a GitHub release, a PyPI package version, update the public Hail docs",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=CI%20will%20create%20a%20git%20tag%2C%20a%20GitHub%20release%2C%20a%20PyPI%20package%20version%2C%20update%20the%20public%20Hail%20docs
Deployability,release,release,aim to release once per month,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=aim%20to%20release%20once%20per%20month
Energy Efficiency,monitor,monitor,where you can monitor the progress of everything deploying and get the logs for,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=where%20you%20can%20monitor%20the%20progress%20of%20everything%20deploying%20and%20get%20the%20logs%20for
Integrability,depend,dependencies,Install the python dependencies of every Hail sub-project (e,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Install%20the%20python%20dependencies%20of%20every%20Hail%20sub-project%20%28e
Integrability,depend,depending,There are different strategies for debugging depending on whether you are,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=There%20are%20different%20strategies%20for%20debugging%20depending%20on%20whether%20you%20are
Integrability,depend,depend,Note that the file system tests depend on remote test resources which are automatically cleaned up,MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Note%20that%20the%20file%20system%20tests%20depend%20on%20remote%20test%20resources%20which%20are%20automatically%20cleaned%20up
Integrability,depend,depend,"Again, note that these depend on remote resources that are auto-cleaned up",MatchSource.DOCS,dev-docs/development-process.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/development-process.md#:~:text=Again%2C%20note%20that%20these%20depend%20on%20remote%20resources%20that%20are%20auto-cleaned%20up
